,shap_weighted_ranking,shap_mean_ranking,importance_weighted_ranking,importance_mean_ranking,annotations,count,importance_1-sided,importance_Bent tail,importance_C-shaped,importance_Classical double,importance_Compact Symmetric Object (CSO),importance_Core-dominant,importance_Core-jet,importance_Diffuse,importance_Double,importance_Double-double (DDRG),importance_Fanaroff and Riley Class 0 (FR 0),importance_Fanaroff and Riley Class 1 (FR I),importance_Fanaroff and Riley Class 2 (FR II),importance_Hybrid,importance_Narrow-angle tail (NAT),importance_Odd Radio Circle (ORC),importance_S-shaped,importance_Single,importance_Star Forming Galaxy (SFG),importance_Triple,importance_Wide-angle tail (WAT),importance_X-shaped,importance_mean,importance_weighted,shap_1-sided,shap_Bent tail,shap_C-shaped,shap_Classical double,shap_Compact Symmetric Object (CSO),shap_Core-dominant,shap_Core-jet,shap_Diffuse,shap_Double,shap_Double-double (DDRG),shap_Fanaroff and Riley Class 0 (FR 0),shap_Fanaroff and Riley Class 1 (FR I),shap_Fanaroff and Riley Class 2 (FR II),shap_Hybrid,shap_Narrow-angle tail (NAT),shap_Odd Radio Circle (ORC),shap_S-shaped,shap_Single,shap_Star Forming Galaxy (SFG),shap_Triple,shap_Wide-angle tail (WAT),shap_X-shaped,shap_mean,shap_weighted
141,141,95,108,79,confused,1,1.8578018953368884e-05,0.0,0.0,4.221565549935099e-07,0.0,4.353067096099922e-05,1.2554399599067514e-06,0.0,0.0001145431658506,0.0,0.0,5.056570698053528e-05,0.0,0.0,0.0,0.0,0.0002360485132774,0.0,2.894636899929935e-06,8.327693684000315e-05,0.0603838824502844,6.384665187303413e-05,0.0609988443484353,2.76720108264189,0.0035885111362349,0.0,0.0,0.0002588785746883,0.0,0.002775159657284,0.0004883972931725,0.0,0.0275808269901903,0.0,0.0,0.0062950589673434,0.0,0.0,0.0,0.0,0.0091567969308365,0.0,0.0025997706147208,0.0131083262770086,1.5474921823397032,0.0049969102505348,1.6183408190317177,78.36089900471158
142,142,154,153,163,unusual,1,0.0,1.0519599236160711e-05,0.0,0.0,0.0,0.0,0.0,0.0002801680011929,4.8055450487313766e-05,0.0,0.0,1.622020419013303e-07,1.7243367935409476e-05,0.0,0.0,0.0,0.0002005490285275,0.0,0.003240318214282,4.972735191440328e-08,0.0003858374801029,6.915338657417022e-05,0.0042520564577323,0.6741970575731759,0.0,0.0017384164242414,0.0,0.0,0.0,0.0,0.0,0.0089185919802324,0.010198893542911,0.0,0.0,0.000176381662443,0.0012299700936236,0.0,0.0,0.0,0.0109274786324786,0.0,0.4038601158171029,0.0001011168236547,0.0102988688497013,0.0025555183946488,0.4500053522210382,78.18411760578158
143,143,155,152,161,tendency,1,0.0,0.0002505714143714,0.0,0.0,0.0,0.0,2.5503473422364448e-05,0.0004489489489489,3.012636584303216e-05,0.0,0.0,9.774436090226338e-07,2.636163579678717e-07,0.0,0.0,0.0,0.0,0.0,0.0033055907104996,5.403937539052335e-05,0.0002262939063786,0.0,0.0043423152548216,0.7171623176129316,0.0,0.0077149830684953,0.0,0.0,0.0,0.0,0.0016843679482898,0.0046728040652066,0.006603306997718,0.0,0.0,0.0003592459264364,0.0004650637020294,0.0,0.0,0.0,0.0,0.0,0.4051155732380186,0.0025498152643958,0.0087357691123787,0.0,0.437900929322969,77.19388412139202
144,144,153,161,164,connection,2,0.0,0.0,4.520030234315959e-05,0.0001577414388094,0.0,2.31279509409015e-06,7.50605216249376e-06,4.256776418082588e-05,0.0003464026860262,0.0,0.0,5.4303354024866455e-05,0.0002128798174734,0.0,0.0,0.0,0.0011031423402143,0.0,0.0019321484316667,0.0002049087528821,5.850091304673187e-05,0.0,0.0041676146479246,0.5272693512585287,0.0,0.0,0.0008956262079762,0.0082229743068329,0.0,0.0008300239918119,0.0005267517718586,0.001908963818464,0.041184031047679,0.0,0.0,0.0169772054098803,0.008787208719682,0.0,0.0,0.0,0.0384386781756226,0.0,0.3343845406469752,0.0148281080695174,0.0050595298515046,0.0,0.4720436420178052,75.53648345885814
145,145,139,128,118,multiple,1,0.0,0.0002178140466379,0.0,0.0,0.0,0.0002192699326475,5.794393565994212e-05,0.0,0.0001733147868019,0.0,0.0,0.0168236996619041,4.091406677613538e-06,0.0,0.0,0.0,2.193851346393806e-06,0.0,1.1407651273909747e-06,0.0008389735210626,0.0001655698854428,0.0,0.0185040117933083,1.8647257495090237,0.0,0.0109611413142526,0.0,0.0,0.0,0.0102960661934906,0.0060442099510939,0.0,0.0230258671281898,0.0,0.0,0.6240920577886357,0.0005255153760627,0.0,0.0,0.0,0.0003798783108946,0.0,0.0016891708933827,0.0364601118413752,0.010270972493931,0.0,0.7237449912913093,74.12428792092129
146,146,157,154,166,spikey,1,0.0,4.7240603438263866e-07,0.0,0.0,0.0,0.0003392099471331,0.0002177213331372,5.53556949475316e-05,2.545764154959558e-05,0.0,0.0,7.196994457018285e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0032614214834449,0.0,1.743262349323584e-06,0.0,0.0039733517131663,0.6577651137116023,0.0,0.0001751267800889,0.0,0.0,0.0,0.0053863886568013,0.0089258900036619,0.0038281017018674,0.0018203149677173,0.0,0.0,0.0057730671906853,0.0,0.0,0.0,0.0,0.0,0.0,0.3841889426624333,0.0,0.0001991567825424,0.0,0.4102969887457983,72.63437070694687
147,147,140,131,122,symmetrical,1,1.0857337490346887e-06,4.203518997612317e-05,0.0,6.006418631709609e-06,0.0,0.0005670727893076,0.0,1.9349444496258766e-07,7.609931558405515e-05,0.0,0.0,0.0153113780229343,5.225263010732129e-07,0.0,0.0,0.0,3.239169905836594e-05,0.0,1.046829889209143e-05,0.0002510926357496,0.0001531619983816,4.44378512407303e-05,0.0164959459742515,1.6546856601136926,0.0001718289242394,0.0037301262957802,0.0,0.0015856020536852,0.0,0.0116468769227685,0.0,0.0001086358281348,0.0183716560197955,0.0,0.0,0.6261263455211135,0.000543816761776,0.0,0.0,0.0,0.0009380771187575,0.0,0.005021974808839,0.0229562792218369,0.0077857789549274,0.0011078702098114,0.7000948686414658,72.09148512236169
148,148,156,165,176,patchy,2,1.4102981216164292e-06,6.347440643999875e-05,0.0,0.0002659232964535,0.0,7.808959422858716e-07,0.0,1.189481640609586e-06,0.0007344533864981,0.0,0.0,8.181088282700477e-05,0.0001438026405276,0.0,9.486848139770546e-06,0.0,2.6089640602110374e-06,0.0,0.0013551260364376,0.0001662569517148,0.0002556587900349,0.0,0.0030819828788381,0.4662236379683923,0.0002382697248448,0.0015017290275652,0.0,0.0112324157829786,0.0,0.0003323076438223,0.0,0.000208526261552,0.1072871694546032,0.0,0.0,0.0197202637473309,0.0081968776649947,0.0,0.0006573909094128,0.0,0.0009156121537728,0.0,0.2404731461820756,0.0094268537718771,0.0119375504127948,0.0,0.4121281127376252,70.36494777292013
149,149,149,146,142,single,5,0.001140063417407,1.5818040507264164e-06,9.290330599054894e-06,7.365624197554224e-05,0.0,0.0001758525784916,0.0020809478441149,0.0005316570160708,0.0001315756663402,0.0,0.0,0.0003208569254819,1.4964891972542888e-05,0.0,0.0,0.0,0.0005524810526874,0.0,0.0015046612125917,0.0009370060591742,0.0003409548024274,0.0,0.0078155498433854,0.8294385171201291,0.0461900874883155,0.0011103067819944,0.0003088729462696,0.0085636790923152,0.0,0.0071753320094856,0.0783478344522554,0.0178373969137537,0.0385907256840676,0.0,0.0,0.0196583816392732,0.0020939946043608,0.0,0.0,0.0,0.027055217920224,0.0,0.2181565873874899,0.041612249433287,0.015394105211686,0.0,0.5220947715647787,69.60210438715549
150,150,110,93,49,smear,3,7.891991641211401e-05,1.61092122820725e-05,0.0,2.6254096237568065e-05,0.0,0.000358182187568,0.0003365489111071,9.53223189248402e-05,0.0007672792302816,0.0,0.0,0.0003822299926678,0.0003047447023736,0.0,0.1150479722722668,0.0,0.0003636861381177,0.0,3.513027786717731e-05,0.0001008904820038,0.0003542105238129,0.0,0.1182674802619234,4.027605201293747,0.002568661879277,0.0022202338035705,0.0,0.0046830925281588,0.0,0.0137155094368229,0.0098164072105526,0.0067287952545211,0.1269012575221821,0.0,0.0,0.0272658714760237,0.0152429387414503,0.0,0.9537070902371244,0.0,0.0094072176074612,0.0,0.016773435325853,0.0118958214332048,0.0207743492933789,0.0,1.221700681749582,69.09446299141858
151,151,137,117,110,),1,0.0,0.0,0.0002087760442968,0.00042380959783,0.0,7.3169139938606655e-06,2.775566236297301e-07,3.502811621368327e-05,0.0001004818061374,0.0,0.0,4.154063390844757e-05,5.020347589334923e-05,0.0,0.0,0.0,0.0008913830393157,0.0,8.028079156417522e-06,0.0258362750454484,0.0,0.0,0.0276031203088179,2.2550564267063686,0.0,0.0,0.0024388739342001,0.0209476043049786,0.0,0.0025159312978262,0.0001101529438556,0.0026547008499446,0.0131444883512498,0.0,0.0,0.0077759864642332,0.0064676999677765,0.0,0.0,0.0,0.021038336988577,0.0,0.0031927437668739,0.7147491286371326,0.0,0.0,0.7950356475066485,67.02295887577827
152,152,136,97,83,tendril,1,0.000309551663401,0.0501129457525716,0.0,0.0,0.0,2.091737206251097e-05,0.0004235755516498,0.0001340293094864,8.078878876386682e-05,0.0,0.0,0.000105380585635,0.00012303152918,0.0,0.0,0.0,0.0002191529810577,0.0,3.504639537150125e-05,5.28665087299108e-05,2.364675999524708e-05,0.0,0.0516409331979048,3.70443505966917,0.0193371981658867,0.7446365692310078,0.0,0.0,0.0,0.0029159269543587,0.0136480861078252,0.0027729245091236,0.0070107663436306,0.0,0.0,0.0089515066762752,0.0062802524779403,0.0,0.0,0.0,0.0055171085818707,0.0,0.0090086031439944,0.0056056348390359,0.002440023514226,0.0,0.8281246005451757,61.88718106719644
153,153,114,134,106,interaction,2,0.0,1.7042047690375012e-05,4.609923747389806e-06,5.724299865251541e-05,0.0,0.0002145020864805,8.00088040035196e-05,6.67117539486119e-05,0.000111691687736,0.0,0.0,0.0007076012187659,1.30184791055476e-05,0.0,3.88293729726813e-06,0.0,0.000228500159885,0.0,6.73244539168471e-05,0.0002021066600628,0.0300779699652202,0.0005765611501912,0.032428774326704,1.536877236911783,0.0,0.002360684552418,0.0004815958893965,0.0065386210114654,0.0,0.0103542937288335,0.0062811458371205,0.0083752014788605,0.0212798552375238,0.0,0.0,0.0330266618836071,0.0013760729990304,0.0,0.0005159891481912,0.0,0.0103287325330193,0.0,0.0113908694732093,0.0127204593928673,1.0402178501553,0.0040981047937569,1.1693461381146004,61.47713248855978
154,154,162,169,180,spurious,1,0.0,0.0,0.0,1.2590797175797917e-06,0.0,3.8410953005362397e-07,0.0,1.3733742711922424e-05,3.808402941768732e-07,0.0,0.0,8.804475853945821e-05,0.0001624039633853,0.0,0.0,0.0,0.0001970125257796,0.0,0.0021305956618742,0.0,2.5011711169116765e-06,0.0,0.0025963158529493,0.4227788650028838,0.0,0.0,0.0,0.0004417764634332,0.0,0.0004195782835434,0.0,0.0010811740345758,0.0002201622832356,0.0,0.0,0.004399131925167,0.0135949188565369,0.0,0.0,0.0,0.0054985870169814,0.0,0.3196305788537249,0.0,0.0005055214628255,0.0,0.3457914291800241,60.51998206207068
155,155,161,163,172,perturb,3,0.0009051658114774,1.4454232386264274e-06,4.5044027146935664e-05,2.06895175386578e-05,0.0,6.227221153610276e-05,1.5796733274502248e-07,2.911873825121269e-06,0.0015126179528828,0.0,0.0,0.0001960189564757,0.000286773087651,0.0,1.628243070880509e-07,0.0,1.6089707238483267e-05,0.0,0.0002273040527948,4.897175723310066e-06,0.0001388441768031,0.0,0.0034203947659722,0.4980551362363067,0.0252533582563628,0.0004098434928519,0.0009096972837302,0.0043223175056604,0.0,0.0060646843072685,6.878754811259751e-05,0.0004291177720223,0.2069422814147473,0.0,0.0,0.017769909500139,0.0189709452261427,0.0,0.0001885244802733,0.0,0.0011981522170266,0.0,0.0531678585696246,0.0023603450881698,0.0087465959350099,0.0,0.3468024185971425,58.69273312506032
156,156,163,162,174,drag,1,0.0,0.0,0.0,0.0,0.0,1.815273186472264e-05,0.0,0.0002522476977403,3.880294850498339e-06,0.0,0.0,0.0,0.0002740033216128,0.0,0.0,0.0,0.0,0.0,0.0023551920765516,0.0,0.0003413880184449,0.0,0.003244864141065,0.5164887599762948,0.0,0.0,0.0,0.0,0.0,0.0006562015355899,0.0,0.0065883915395338,0.0007231233793307,0.0,0.0,0.0,0.0116804895260259,0.0,0.0,0.0,0.0,0.0,0.2835842758147344,0.0,0.0163167452856254,0.0,0.3195492270808404,54.84306021207371
157,157,135,70,47,arc,1,3.671252253092944e-05,2.6726065869465348e-06,0.1171630714373275,0.000111991029738,0.0,0.0002884438325962,0.0005122880600901,7.333748573790749e-05,0.0001440369068034,0.0,0.0,0.000542108302926,2.480580448665135e-05,0.0,0.0,0.0,0.0009636739782854,0.0,2.0555523462658413e-06,0.0002816675536652,0.0004947304812759,0.0,0.1206415955543966,6.812376441353991,0.0011152440382215,0.0005705378692482,0.717175001053335,0.0052626625029674,0.0,0.0049291560588503,0.0153496275076003,0.0048309684677392,0.0171090420429706,0.0,0.0,0.0327975848654416,0.0024248686005064,0.0,0.0,0.0,0.0221129088117731,0.0,0.0011143998456461,0.0112048668957157,0.0146923760170918,0.0,0.8506892445771078,52.62151885012576
158,158,164,170,175,upward,2,5.739371566839958e-07,5.642826750412995e-05,5.5929667040777776e-05,0.0,0.0,0.0001427924484013,0.0003392084367442,3.982279190718562e-05,8.050925436549497e-05,0.0,0.0,2.5099559268989e-05,0.0,0.0,0.0005887715510954,0.0,0.0001593314008946,0.0,0.001674281865982,1.510618410004365e-05,0.0,0.0,0.003177855364461,0.3998259528889167,9.769175035327296e-05,0.0032723043415538,0.0018737399970211,0.0,0.0,0.0059238505364701,0.0167357605181924,0.0015849856045328,0.0221135659220753,0.0,0.0,0.0038853170616602,0.0,0.0,0.0070239320028219,0.0,0.0085520845441126,0.0,0.2322366386603185,0.0037538162867236,0.0,0.0,0.3070536872258362,50.25237888332826
159,159,158,160,145,blobby,4,9.557085375875766e-05,0.0006846798030076,2.188779329631751e-05,0.0004072774952887,0.0,4.9654779102228895e-05,0.0003033730368754,0.0002576461158841,0.0004133005913922,0.0,0.0,0.0008771850131447,0.0006812068515056,0.0,0.0002151736357882,0.0,0.001319931069558,0.0,0.0001228042261094,0.0004451045423525,0.0001914427463539,0.0011751055078967,0.0072613440613149,0.5449104256273652,0.0048022747918979,0.0245634238982738,0.0011450822929248,0.017533572248072,0.0,0.0065066213958971,0.0123718070775891,0.0126909293110193,0.0960792260748373,0.0,0.0,0.0549695010602315,0.0440719093368391,0.0,0.0076640241299013,0.0,0.036440113486208,0.0,0.0350199827570982,0.0232529850598367,0.0100585564013688,0.008505598176324,0.3956756074983196,46.83007602038592
160,160,166,167,178,circle,2,0.000137965324397,4.714482966698762e-05,0.0,0.0,0.0,0.0001020062000003,0.0,0.0005862931023298,0.0001568732658303,0.0,0.0,4.494850061718415e-05,3.310983513994803e-06,0.0,7.398178058858777e-06,0.0,0.0,0.0,0.0014231389594976,0.0002166892623661,1.5529636512127973e-06,0.0,0.0027273215699296,0.4360139458430638,0.0068501931736844,0.0018072090725166,0.0,0.0,0.0,0.0058196926541422,0.0,0.0274087636386508,0.021630681268488,0.0,0.0,0.0069656283876661,0.0015244938974268,0.0,0.0009831620454373,0.0,0.0,0.0,0.1868976748162921,0.0076234679002567,0.0005143705779002,0.0,0.2680253374324617,45.69497649821083
161,161,120,79,35,little,1,1.7247101425606985e-06,0.0,0.0,7.609080637099512e-05,0.0,7.412849865309858e-05,0.0,1.028707475504264e-06,0.0003127086057399,0.0,0.0,2.369555238605713e-05,0.0,0.0,0.1579257138724848,0.0,4.324458791812747e-05,0.0,8.156476929529924e-05,0.0001408876322983,6.34869455803712e-05,0.0,0.158744274688345,5.160667390360931,0.000264437250661,0.0,0.0,0.0029309709688907,0.0,0.0035742660410847,0.0,0.0003599841819803,0.0453615265719656,0.0,0.0,0.0036945359907235,0.0,0.0,0.9375091979504055,0.0,0.0014903624464657,0.0,0.0159543767854681,0.0123281065821639,0.0026810017915864,0.0,1.026148766561396,44.07358606934942
162,162,160,164,150,signal,6,0.0002973081698917,0.0001292523531117,6.030958552628964e-06,0.0001032277135799,0.0,0.0007096253424398,0.0016412471935524,0.0002354972944495,0.0004866544792531,0.0,0.0,0.0002184712850456,0.0001632491008079,0.0,0.001249273823076,0.0,0.0008030540888876,0.0,0.0001029079011678,1.8648941542946763e-05,8.359124786937863e-05,4.248999179310715e-05,0.0062905298850217,0.4952663176677017,0.01860812944074,0.0050380822495441,0.0010738868746569,0.006721629290775,0.0,0.0245702410544476,0.0629292452533614,0.0041185781125736,0.0857240844993177,0.0,0.0,0.0266173578017724,0.0190586220857825,0.0,0.0073005743102592,0.0,0.0280884135014536,0.0,0.050766000771841,0.007366086496195,0.0089317100724741,0.0014766098569552,0.3583892516721501,43.40448093351267
163,163,159,166,154,datum,2,0.0,2.5859206412480683e-06,0.0,2.315247131254268e-05,0.0,0.0011410709648669,3.952610970544313e-06,0.0001416331889449,0.0004813705870672,0.0,0.0,0.0013564200483833,1.4113892979874028e-06,0.0,0.0003292757624346,0.0,0.0013389600729337,0.0,3.652215723183632e-05,0.0003662102613759,0.0004394417785499,0.0,0.005662007214011,0.4586100478991658,0.0,0.0007462733415751,0.0,0.0031537051797099,0.0,0.0336242666459071,0.000435605979719,0.0057822318651152,0.0834481571027479,0.0,0.0,0.1077324028492116,0.0004448973509334,0.0,0.0076151978735095,0.0,0.0399950993570972,0.0,0.0148555243733222,0.0331199311587007,0.0282467080054731,0.0,0.3592000010830225,39.77578365055502
164,164,169,177,188,slight,1,0.0,0.0,0.0,0.0,0.0,0.0,6.317356969967413e-05,0.0,1.1804550081265798e-06,0.0,0.0,0.0,5.558957171859525e-07,0.0,7.375941110880743e-06,0.0,0.0,0.0,0.001574509850331,6.332545471489316e-07,1.1354142933090292e-06,0.0,0.0016485643807073,0.2921201828884729,0.0,0.0,0.0,0.0,0.0,0.0,0.0035401981512358,0.0,0.0014119538306976,0.0,0.0,0.0,0.0004472900068164,0.0,0.0005749425090788,0.0,0.0,0.0,0.2026382804396461,0.0002497584958549,0.0003775684537067,0.0,0.2092399918870367,37.53947087468622
165,165,130,123,65,x,2,0.0002002557498788,7.377509822673889e-07,0.0,0.0002059366671886,0.0,0.0001338559222667,0.0002697213740957,0.0001872430728938,0.0003675478472329,0.0,0.0,0.0001487983542171,2.994482957324106e-05,0.0,5.009303394953237e-06,0.0,0.0002691697545545,0.0,2.4211947460793977e-05,0.0001691687137857,5.2275831388117855e-06,0.0911123210065506,0.093129149877215,2.0391091470458456,0.0081609550587135,0.0002088016751681,0.0,0.011710285934891,0.0,0.0093050467676723,0.0129558296543312,0.0117988648033022,0.0544120828267046,0.0,0.0,0.0141578010963234,0.0060981502190812,0.0,0.0007775716199421,0.0,0.0094759465308532,0.0,0.0097491373272128,0.0167382296537179,0.0023010890329435,0.7584963082537065,0.9263461004545644,37.05252963885594
166,166,167,158,153,leave,3,0.0009632343716557,0.0004160875242773,0.0007031672785439,0.0003470378643768,0.0,0.000291249403024,0.0005369671609639,0.0009114811253171,0.0003640989191631,0.0,0.0,0.0002473735981658,0.0004026876635572,0.0,0.0,0.0,0.0002403256084116,0.0,3.44820957584775e-05,7.308748926153657e-05,0.0001454443897118,3.405154766561677e-06,0.0056801296469551,0.5721958739177841,0.0338703288276513,0.0118657131734297,0.0141170673323016,0.012908999871614,0.0,0.0093945712823297,0.022618111071352,0.0258989246119602,0.0546046180900631,0.0,0.0,0.0201025651892098,0.0256603666969006,0.0,0.0,0.0,0.0068083949987965,0.0,0.0131016596961248,0.0062752367936397,0.0075645919179686,0.0003793724643643,0.2651705220177065,31.78000052342139
167,167,165,159,147,v,3,0.0006617569807116,0.0013441834149464,0.0001581075086174,2.023706026714159e-06,0.0,0.0001257956197156,0.0004473850009927,0.0004553456187375,0.0001768812257052,0.0,0.0,0.0003033245946419,0.0001366563734549,0.0,6.311605545583834e-05,0.0,0.0003389177045063,0.0,8.57832254630811e-05,0.0013277987489707,0.0009162799175912,0.0,0.0065433556955373,0.5511375924184052,0.0281365635594727,0.0267270652867413,0.0039672905675761,0.0029616560446082,0.0,0.0031853810719882,0.0130844980533949,0.0125980345051158,0.0229315611570111,0.0,0.0,0.0238252912849773,0.0113730762956942,0.0,0.0018640163051766,0.0,0.0106911163750757,0.0,0.0332749627292722,0.0652313860644056,0.0376230488005535,0.0,0.297474948101064,30.239257612135763
168,168,172,171,173,contour,1,0.0,1.4113497052070355e-06,0.0,0.0006297735597148,0.0,2.0981325357342127e-05,0.0,0.000348963552048,0.0009042343552547,0.0,0.0,0.0002547736701124,8.77902934195858e-05,0.0,0.0005409023481312,0.0,0.0,0.0,3.0585356672313144e-06,0.0002464980266586,0.0002690640380445,0.0,0.0033074510541139,0.3719586596674878,0.0,0.00042425476983,0.0,0.0180372531120538,0.0,0.0008648603811647,0.0,0.0139973316056933,0.0953274416760146,0.0,0.0,0.0207318674778036,0.0138965260676395,0.0,0.0058776020376564,0.0,0.0,0.0,0.001753291631145,0.0080061746482604,0.0134940146249622,0.0,0.192410618032224,28.062376782920158
169,169,128,106,37,square,1,0.0,7.668921460668786e-05,0.0002486752382572,0.0001501607334584,0.0,0.0001265381643288,0.000410346641788,3.699258377464132e-05,3.686166346666251e-05,0.0,0.0,0.00018739748924,0.0,0.0,0.0,0.0,2.1879733227298547e-05,0.0,7.061493513047494e-05,3.0014053402929545e-06,0.0001808010930621,0.1407306157615915,0.1422805746572723,2.941201128848596,0.0,0.003199940776657,0.0024625437148002,0.0078937091325268,0.0,0.0057016556671035,0.0111919480362903,0.0031726167810745,0.0103882022725011,0.0,0.0,0.0138328699695919,0.0,0.0,0.0,0.0,0.0028862398354936,0.0,0.0183793562732699,0.000617249695873,0.0105149271502479,0.8643235827902399,0.95456484209567,27.511910930872737
170,170,177,188,192,dot,2,8.542004650797757e-08,0.0001166110119649,0.0,6.603428523863948e-06,0.0,5.133647285893351e-05,1.1786590996251404e-05,2.7863200074550383e-05,0.0001895720576365,0.0,0.0,0.0001364060870409,9.92349434564316e-05,0.0,0.0,0.0,0.0,0.0,0.0003540163115896,8.586110645229843e-06,0.0002182333663389,0.0,0.0012203350011727,0.1550228130214389,5.406049620972544e-05,0.005506965003771,0.0,0.0013492234085629,0.0,0.0023859172190083,0.0012279587080725,0.0010796212645841,0.0431062345465852,0.0,0.0,0.0118912692645969,0.0047002206673448,0.0,0.0,0.0,0.0,0.0,0.076610163773003,0.0024083940782176,0.0108218493598163,0.0,0.1611418777897729,25.856312963333245
171,171,168,175,167,black,2,7.479355753714981e-06,7.148815584078256e-05,1.748768112763367e-05,0.000128952235057,0.0,0.0001166520012471,9.466041346440408e-06,0.0002698956976589,7.309105886370701e-05,0.0,0.0,0.0011283245729094,5.894397646286407e-05,0.0,0.0011426536900851,0.0,0.0002759795489856,0.0,0.00012023506295,0.0003077283694471,0.000231858553713,0.0,0.0039602360014489,0.3104092741619681,0.0012294627197761,0.0075207112348876,0.000686875429995,0.0031963771573968,0.0,0.0054886908510383,0.0009938815027784,0.0109530253196382,0.0121564218240578,0.0,0.0,0.0832215114283229,0.008692740407664,0.0,0.0153986515086809,0.0,0.0094155715704591,0.0,0.0250750542631182,0.0191345920739731,0.0132005757779142,0.0,0.2163641430697013,22.61083162045881
172,172,173,157,144,end,2,0.0002385373685392,0.0004967433797086,0.0040891472096255,5.377654989722047e-05,0.0,0.0006560932128259,1.7789399976552765e-05,0.0009812951316377,0.0001219874009843,0.0,0.0,0.0001445923622654,5.04984346679849e-05,0.0,0.0003666290505753,0.0,8.038917535833774e-06,0.0,4.423881333562486e-05,0.0002173826891851,0.0,0.0,0.0074867499207607,0.588651471581599,0.007000897743695,0.0100094573587688,0.0190645071940355,0.0042340127927459,0.0,0.021902942634372,0.0029206295681233,0.0203264998583484,0.0391971026926517,0.0,0.0,0.0123778611473905,0.003667062211277,0.0,0.0023983485414097,0.0,0.0013016607060318,0.0,0.0122920746359212,0.014978386870632,0.0,0.0,0.1716714439554035,21.09158497082671
173,173,180,190,195,lens,1,1.078973264918984e-05,5.676571952215986e-05,1.8643222346925805e-05,0.0002783696116363,0.0,1.4486661737900114e-05,0.0,2.6881471182142645e-05,0.0003906745432356,0.0,0.0,7.90706951626502e-06,8.884216641884896e-05,0.0,0.0,0.0,0.0,0.0,3.327126676880212e-06,0.0002549677758742,1.6861578553606878e-05,0.0,0.0011685166793501,0.1425457584719797,0.0013186160665524,0.0035801182066801,0.0005658215234664,0.02248434571966,0.0,0.0013055548053599,0.0,0.0021407320659717,0.0762566219700534,0.0,0.0,0.0019779894046918,0.0108795974398843,0.0,0.0,0.0,0.0,0.0,0.0022098675995577,0.0156856923077117,0.0014887346424014,0.0,0.1398936917519913,20.804200488446178
174,174,179,174,171,bit,1,1.19787888740956e-06,0.0015180248669283,0.0,6.659095394951816e-06,0.0,2.041973970090484e-05,0.0003252412409841,5.413220776174349e-05,0.0006043355000148,0.0,0.0,8.856450275291932e-05,4.897795754510879e-05,0.0,2.1979314451215064e-05,0.0,0.0,0.0,2.5479914296144587e-05,2.499757657973396e-05,0.0006087093168278,0.0002873099334286,0.0036360290455539,0.3192261772487069,0.0009036508565494,0.0102950601555748,0.0,0.0012664055353724,0.0,0.0005656347979514,0.0140291114548987,0.0026167296313237,0.0728696433721164,0.0,0.0,0.0092954208916655,0.0053038699864063,0.0,0.0004429369154097,0.0,0.0,0.0,0.0044487039446962,0.0038291106142147,0.015754482025882,0.0033589800197737,0.1449797402018356,20.401088009590037
175,175,171,176,170,result,1,0.0,0.0002734411206895,2.9477516442885657e-07,5.378560509986401e-07,0.0,0.0003441941137167,0.0001601540319603,0.0,0.0001547485783495,0.0,0.0,0.0002928069435799,0.001072338130291,0.0,0.0004056767610984,0.0,4.060393670780527e-07,0.0,2.387154870127008e-05,0.0002590741013707,0.0007676612886648,0.0,0.0037552052890049,0.3022772960652472,0.0,0.0073851533465349,6.888614761662395e-05,0.0002609306284646,0.0,0.015773647453505,0.0105766185311391,0.0,0.0288249425413962,0.0,0.0,0.0200341769095364,0.0531345297904284,0.0,0.0068296286184462,0.0,0.0001838554191991,0.0,0.0048254397548323,0.014009213535653,0.0331983238705211,0.0,0.1951053465472735,19.56773689479853
176,176,170,155,138,tadpole,2,1.914781214560901e-05,0.0027505559038929,0.0039284568157773,1.522934269545706e-05,0.0,0.0020077347801818,7.614429241244015e-05,2.2820762901571182e-05,4.127506227260092e-05,0.0,0.0,2.576638477801678e-06,2.1094496704301365e-05,0.0,0.0,0.0,4.049421564400752e-05,0.0,5.662837152334059e-05,0.0004331663834423,0.000184422578485,0.0,0.0095997474565566,0.6452203668323937,0.001588660313582,0.0564885156510069,0.0255273571350801,0.0011051034572134,0.0,0.0415318581523364,0.0050877562750774,0.0056384794720145,0.0162499358348355,0.0,0.0,0.0009117918652024,0.0024176318374537,0.0,0.0,0.0,0.0024421792604122,0.0,0.015465632022906,0.0179658305619937,0.0064389612550627,0.0,0.1988596930941776,18.387084457158995
177,177,175,181,177,inject,1,0.0,0.0,7.674341007674817e-06,2.935545082891277e-05,0.0,0.0001426618542701,2.280403005937265e-05,0.0,0.0003113258620479,0.0,0.0,0.0004418299606388,0.000167568539491,0.0,0.0,0.0,0.0004475779470197,0.0,3.96842030874463e-05,0.0002700343692305,0.0008718486605727,8.421935474567238e-06,0.0027607871537291,0.2236151382149423,0.0,0.0,0.0005492678922015,0.0038101745050007,0.0,0.0032322998586488,0.0010706923183027,0.0,0.0397654511754654,0.0,0.0,0.0271945521881356,0.014103615924871,0.0,0.0,0.0,0.0139630541931675,0.0,0.0086113479576933,0.014758456915505,0.0356031840839216,0.000391451385853,0.1630535483987666,17.65542335927714
